"time","tavg","tmin","tmax","prcp","wdir","wspd","pres","year","Month","temperature_category","tavgnorm","tavg_z_score_norm","precipitation"
2013-05-16,19.1,"11.7","27.8",0,"266","21.2",1004.8,"2013","May","Moderate",0.736526946107785,0.790086515227022,"No"
2013-08-28,19.1,"16.1","22.8",0,"Unknown","9.4",1011.2,"2013","August","Moderate",0.736526946107785,0.790086515227022,"No"
2014-06-23,19.1,"15","25",0,"Unknown","14",1019.9,"2014","June","Moderate",0.736526946107785,0.790086515227022,"No"
2014-08-19,19.1,"15","23.3",0,"Unknown","12.2",1012.8,"2014","August","Moderate",0.736526946107785,0.790086515227022,"No"
2014-08-23,19.1,"16.1","22.2",0,"35","14.4",1019.45,"2014","August","Moderate",0.736526946107785,0.790086515227022,"No"
2015-05-05,19.1,"12.2","21.1",0.5,"Unknown","15.5",1021,"2015","May","Moderate",0.736526946107785,0.790086515227022,"Yes"
2015-06-21,19.1,"15.6","24.4",43.7,"Unknown","9.7",1008,"2015","June","Moderate",0.736526946107785,0.790086515227022,"Yes"
2016-09-12,19.1,"15","22.2",0,"55","14.4",1022.5,"2016","September","Moderate",0.736526946107785,0.790086515227022,"No"
2017-07-30,19.1,"15.6","22.8",0,"50","16.2",1014.7,"2017","July","Moderate",0.736526946107785,0.790086515227022,"No"
2017-10-24,19.1,"16.7","23.9",1.8,"163","29.9",1014.9,"2017","October","Moderate",0.736526946107785,0.790086515227022,"Yes"
2018-05-31,19.1,"13.3","28.3",0,"179","16.2",1017.5,"2018","May","Moderate",0.736526946107785,0.790086515227022,"No"
2019-06-10,19.1,"14.4","23.3",3.6,"136","16.6",1021.1,"2019","June","Moderate",0.736526946107785,0.790086515227022,"Yes"
2019-08-15,19.1,"17.2","22.8",0,"77","10.8",1016.8,"2019","August","Moderate",0.736526946107785,0.790086515227022,"No"
2019-08-27,19.1,"14.4","23.9",0,"182","11.5",1018.7,"2019","August","Moderate",0.736526946107785,0.790086515227022,"No"
2022-06-06,19.1,"14.4","23.9",0,"112","13.7",1016.5,"2022","June","Moderate",0.736526946107785,0.790086515227022,"No"
2022-06-24,19.1,"15","25.6",0,"143","11.5",1015.5,"2022","June","Moderate",0.736526946107785,0.790086515227022,"No"
2014-10-14,19,"13.9","25.6",0,"199","17.3",1023.1,"2014","October","Moderate",0.734530938123752,0.779626249568897,"No"
2016-05-14,19,"15","25",0,"237","18.4",1004.4,"2016","May","Moderate",0.734530938123752,0.779626249568897,"No"
2016-06-17,19,"15","23.3",3,"110","13.3",1014,"2016","June","Moderate",0.734530938123752,0.779626249568897,"Yes"
2016-06-18,19,"15.6","22.2",0,"103","15.8",1023,"2016","June","Moderate",0.734530938123752,0.779626249568897,"No"
2017-09-04,19,"14.4","27.2",0,"233","22.3",1010.3,"2017","September","Moderate",0.734530938123752,0.779626249568897,"No"
2017-09-11,19,"12.8","26.7",0,"296","15.8",1022.5,"2017","September","Moderate",0.734530938123752,0.779626249568897,"No"
2017-10-07,19,"15.6","24.4",0,"Unknown","14.4",1019.7,"2017","October","Moderate",0.734530938123752,0.779626249568897,"No"
2018-06-22,19,"15.6","21.1",0,"65","16.6",1016.6,"2018","June","Moderate",0.734530938123752,0.779626249568897,"No"
2021-09-02,19,"16.1","25",64.5,"347","23.4",1007.2,"2021","September","Moderate",0.734530938123752,0.779626249568897,"Yes"
2022-06-05,19,"13.3","25",0,"289","16.2",1013.8,"2022","June","Moderate",0.734530938123752,0.779626249568897,"No"
2013-10-07,18.9,"15.6","25.6",2.8,"Unknown","19.8",1014.6,"2013","October","Moderate",0.732534930139721,0.769165983910771,"Yes"
2014-07-20,18.9,"16.1","22.2",0,"Unknown","11.2",1022.2,"2014","July","Moderate",0.732534930139721,0.769165983910771,"No"
2014-08-29,18.9,"15","21.7",0,"46","16.6",1020.9,"2014","August","Moderate",0.732534930139721,0.769165983910771,"No"
2017-09-07,18.9,"15.6","24.4",15.2,"Unknown","17.3",1009.6,"2017","September","Moderate",0.732534930139721,0.769165983910771,"Yes"
2018-05-15,18.9,"14.4","29.4",25.4,"224","16.9",1010,"2018","May","Moderate",0.732534930139721,0.769165983910771,"Yes"
2018-09-19,18.9,"16.7","21.7",0,"32","18.7",1013.6,"2018","September","Moderate",0.732534930139721,0.769165983910771,"No"
2019-06-20,18.9,"16.1","22.8",9.4,"140","10.8",1003.5,"2019","June","Moderate",0.732534930139721,0.769165983910771,"Yes"
2020-07-01,18.9,"17.2","22.2",1.8,"110","9",1011.2,"2020","July","Moderate",0.732534930139721,0.769165983910771,"Yes"
2020-09-01,18.9,"15","22.2",0,"131","17.6",1022.1,"2020","September","Moderate",0.732534930139721,0.769165983910771,"No"
2021-06-24,18.9,"15","23.3",0,"107","15.8",1028.8,"2021","June","Moderate",0.732534930139721,0.769165983910771,"No"
2021-10-21,18.9,"14.4","23.9",0,"223","15.5",1013.7,"2021","October","Moderate",0.732534930139721,0.769165983910771,"No"
2022-09-03,18.9,"15","23.9",0,"166","16.6",1024.7,"2022","September","Moderate",0.732534930139721,0.769165983910771,"No"
2022-09-26,18.9,"15","23.9",7.4,"227","19.8",1004.2,"2022","September","Moderate",0.732534930139721,0.769165983910771,"Yes"
2013-05-24,18.8,"10.6","21.1",14.5,"215","15.8",1009.65,"2013","May","Moderate",0.730538922155689,0.758705718252646,"Yes"
2013-06-10,18.8,"14.4","20.6",22.4,"Unknown","13.3",1021.3,"2013","June","Moderate",0.730538922155689,0.758705718252646,"Yes"
2013-09-10,18.8,"15","25",0.8,"Unknown","18.4",1019,"2013","September","Moderate",0.730538922155689,0.758705718252646,"Yes"
2014-05-17,18.8,"14.4","23.9",16.5,"229","20.5",1018.6,"2014","May","Moderate",0.730538922155689,0.758705718252646,"Yes"
2014-06-22,18.8,"15","21.7",0,"Unknown","12.6",1015.1,"2014","June","Moderate",0.730538922155689,0.758705718252646,"No"
2014-07-21,18.8,"16.1","22.8",0,"Unknown","9.4",1021.8,"2014","July","Moderate",0.730538922155689,0.758705718252646,"No"
2015-06-17,18.8,"15","20.6",0,"51","15.8",1018.6,"2015","June","Moderate",0.730538922155689,0.758705718252646,"No"
2015-07-25,18.8,"16.7","20.6",0,"51","14",1016.5,"2015","July","Moderate",0.730538922155689,0.758705718252646,"No"
2015-08-09,18.8,"16.7","22.8",0,"Unknown","14",1016.8,"2015","August","Moderate",0.730538922155689,0.758705718252646,"No"
2016-06-25,18.8,"15","22.8",0,"Unknown","10.1",1022.5,"2016","June","Moderate",0.730538922155689,0.758705718252646,"No"
2016-10-17,18.8,"16.7","23.9",0,"205","10.8",1012,"2016","October","Moderate",0.730538922155689,0.758705718252646,"No"
2017-09-20,18.8,"17.2","22.2",6.9,"19","32.4",1012,"2017","September","Moderate",0.730538922155689,0.758705718252646,"Yes"
2019-08-25,18.8,"15","21.7",0,"29","19.8",1026.3,"2019","August","Moderate",0.730538922155689,0.758705718252646,"No"
2019-09-09,18.8,"15.6","21.1",0,"67","12.6",1024.5,"2019","September","Moderate",0.730538922155689,0.758705718252646,"No"
2021-06-14,18.8,"15.6","21.1",13.5,"170","10.1",1012.2,"2021","June","Moderate",0.730538922155689,0.758705718252646,"Yes"
2021-06-23,18.8,"15","23.9",0,"314","16.2",1018.8,"2021","June","Moderate",0.730538922155689,0.758705718252646,"No"
2013-09-07,18.7,"12.2","27.2",0,"239","17.3",1015.3,"2013","September","Moderate",0.728542914171657,0.74824545259452,"No"
2014-05-10,18.7,"13.9","26.7",8.6,"212","18.7",1011.2,"2014","May","Moderate",0.728542914171657,0.74824545259452,"Yes"
2014-06-27,18.7,"15","22.2",0,"73","12.2",1019.7,"2014","June","Moderate",0.728542914171657,0.74824545259452,"No"
2014-08-21,18.7,"15.6","22.2",0,"Unknown","10.1",1018.5,"2014","August","Moderate",0.728542914171657,0.74824545259452,"No"
2014-09-12,18.7,"13.3","20",0,"Unknown","14",1017.9,"2014","September","Moderate",0.728542914171657,0.74824545259452,"No"
2015-06-22,18.7,"16.1","25",0,"Unknown","9.4",1011.5,"2015","June","Moderate",0.728542914171657,0.74824545259452,"No"
2015-09-12,18.7,"15.6","21.7",0.3,"Unknown","10.4",1010.3,"2015","September","Moderate",0.728542914171657,0.74824545259452,"Yes"
2017-07-13,18.7,"14.4","21.1",3.6,"27","16.9",1017.1,"2017","July","Moderate",0.728542914171657,0.74824545259452,"Yes"
2017-07-15,18.7,"16.7","22.8",0,"114","10.8",1012.9,"2017","July","Moderate",0.728542914171657,0.74824545259452,"No"
2020-01-12,18.7,"4.4","23.3",0.5,"254","33.5",1014.7,"2020","January","Moderate",0.728542914171657,0.74824545259452,"Yes"
2020-06-08,18.7,"12.8","26.1",0,"307","13.3",1013.5,"2020","June","Moderate",0.728542914171657,0.74824545259452,"No"
2020-06-13,18.7,"13.9","20",0,"17","18",1021,"2020","June","Moderate",0.728542914171657,0.74824545259452,"No"
2020-07-15,18.7,"16.7","21.1",1.8,"61","14.4",1022.7,"2020","July","Moderate",0.728542914171657,0.74824545259452,"Yes"
2020-08-17,18.7,"16.7","21.7",2,"59","18",1012.3,"2020","August","Moderate",0.728542914171657,0.74824545259452,"Yes"
2022-06-16,18.7,"14.4","23.3",0,"191","19.8",1019.4,"2022","June","Moderate",0.728542914171657,0.74824545259452,"No"
2013-06-04,18.6,"12.8","22.8",0,"306","19.4",1013.2,"2013","June","Moderate",0.726546906187625,0.737785186936395,"No"
2013-09-21,18.6,"13.9","25",0,"193","20.2",1013.2,"2013","September","Moderate",0.726546906187625,0.737785186936395,"No"
2013-11-01,18.6,"15.6","22.2",0.8,"216","33.8",1001.8,"2013","November","Moderate",0.726546906187625,0.737785186936395,"Yes"
2014-05-26,18.6,"12.8","26.1",0.3,"237","19.4",1012.1,"2014","May","Moderate",0.726546906187625,0.737785186936395,"Yes"
2014-06-03,18.6,"13.9","22.2",0,"130","16.9",1014.8,"2014","June","Moderate",0.726546906187625,0.737785186936395,"No"
2014-06-06,18.6,"13.9","24.4",0,"Unknown","17.6",1007.8,"2014","June","Moderate",0.726546906187625,0.737785186936395,"No"
2014-06-21,18.6,"13.9","23.9",0,"Unknown","11.2",1013.6,"2014","June","Moderate",0.726546906187625,0.737785186936395,"No"
2015-05-24,18.6,"10.6","28.3",0,"236","25.2",1023.3,"2015","May","Moderate",0.726546906187625,0.737785186936395,"No"
2015-09-11,18.6,"17.2","22.8",16.8,"Unknown","15.8",1007.3,"2015","September","Moderate",0.726546906187625,0.737785186936395,"Yes"
2016-04-22,18.6,"14.4","25.6",0,"Unknown","12.6",1011.6,"2016","April","Moderate",0.726546906187625,0.737785186936395,"No"
2016-09-03,18.6,"15.6","21.1",0,"35","10.8",1022.8,"2016","September","Moderate",0.726546906187625,0.737785186936395,"No"
2016-09-04,18.6,"15.6","22.2",0,"31","19.8",1024.8,"2016","September","Moderate",0.726546906187625,0.737785186936395,"No"
2017-09-08,18.6,"15","23.3",0,"262","16.6",1016.7,"2017","September","Moderate",0.726546906187625,0.737785186936395,"No"
2018-05-20,18.6,"12.2","27.2",2,"249","18.7",1012.7,"2018","May","Moderate",0.726546906187625,0.737785186936395,"Yes"
2018-10-11,18.6,"14.4","22.2",15.2,"42","12.6",1007.5,"2018","October","Moderate",0.726546906187625,0.737785186936395,"Yes"
2019-09-25,18.6,"15","24.4",0,"292","15.1",1010.2,"2019","September","Moderate",0.726546906187625,0.737785186936395,"No"
2021-06-01,18.6,"12.2","25",0,"247","16.6",1022.2,"2021","June","Moderate",0.726546906187625,0.737785186936395,"No"
2022-05-17,18.6,"14.4","23.3",0,"262","30.6",1003.7,"2022","May","Moderate",0.726546906187625,0.737785186936395,"No"
2022-09-07,18.6,"15.6","22.2",0,"41","17.6",1017.4,"2022","September","Moderate",0.726546906187625,0.737785186936395,"No"
2013-07-25,18.5,"15.6","18.9",6.9,"11","17.3",1017.6,"2013","July","Moderate",0.724550898203593,0.72732492127827,"Yes"
2014-09-08,18.5,"15","21.7",0,"Unknown","16.2",1027.1,"2014","September","Moderate",0.724550898203593,0.72732492127827,"No"
2015-07-16,18.5,"15","20",0,"59","18",1016.2,"2015","July","Moderate",0.724550898203593,0.72732492127827,"No"
2016-09-17,18.5,"12.8","25.6",0,"198","19.1",1022.8,"2016","September","Moderate",0.724550898203593,0.72732492127827,"No"
2017-09-18,18.5,"17.2","20",0,"Unknown","10.8",1019.75,"2017","September","Moderate",0.724550898203593,0.72732492127827,"No"
2018-06-12,18.5,"12.2","26.7",0,"226","28.8",1019.5,"2018","June","Moderate",0.724550898203593,0.72732492127827,"No"
2018-06-24,18.5,"15","25",6.6,"132","9.4",1009.2,"2018","June","Moderate",0.724550898203593,0.72732492127827,"Yes"
2020-08-31,18.5,"14.4","21.7",0,"213","13.7",1018.3,"2020","August","Moderate",0.724550898203593,0.72732492127827,"No"
2022-09-09,18.5,"14.4","23.9",0,"32","9",1017.7,"2022","September","Moderate",0.724550898203593,0.72732492127827,"No"
2022-09-27,18.5,"14.4","23.9",0,"211","18",1009.5,"2022","September","Moderate",0.724550898203593,0.72732492127827,"No"
2022-10-07,18.5,"13.9","25.6",0,"229","16.6",1012.5,"2022","October","Moderate",0.724550898203593,0.72732492127827,"No"
2013-06-20,18.4,"14.4","25",0,"Unknown","14.8",1023.3,"2013","June","Moderate",0.722554890219561,0.716864655620144,"No"
2014-05-16,18.4,"15","22.8",1.5,"164","22.3",1019.3,"2014","May","Moderate",0.722554890219561,0.716864655620144,"Yes"
2015-09-05,18.4,"14.4","22.8",0,"Unknown","11.5",1024.7,"2015","September","Moderate",0.722554890219561,0.716864655620144,"No"
2015-09-28,18.4,"13.3","25.6",0,"Unknown","10.8",1023.9,"2015","September","Moderate",0.722554890219561,0.716864655620144,"No"
2016-06-04,18.4,"16.1","21.1",0,"112","10.4",1014.9,"2016","June","Moderate",0.722554890219561,0.716864655620144,"No"
2016-09-05,18.4,"15.6","23.3",1.8,"15","30.2",1021.5,"2016","September","Moderate",0.722554890219561,0.716864655620144,"Yes"
2016-09-06,18.4,"17.2","22.2",3.6,"31","22.7",1017.7,"2016","September","Moderate",0.722554890219561,0.716864655620144,"Yes"
2017-06-02,18.4,"10.6","22.2",0.3,"276","22",1012.4,"2017","June","Moderate",0.722554890219561,0.716864655620144,"Yes"
2018-09-21,18.4,"16.1","22.8",0,"176","19.8",1022,"2018","September","Moderate",0.722554890219561,0.716864655620144,"No"
2019-05-24,18.4,"11.7","22.8",0,"313","24.8",1009.1,"2019","May","Moderate",0.722554890219561,0.716864655620144,"No"
2019-06-27,18.4,"16.1","21.7",0,"66","10.8",1019.2,"2019","June","Moderate",0.722554890219561,0.716864655620144,"No"
2020-05-31,18.4,"10","20",0,"310","23.8",1014.8,"2020","May","Moderate",0.722554890219561,0.716864655620144,"No"
2020-09-25,18.4,"14.4","22.2",0,"41","9.7",1018.5,"2020","September","Moderate",0.722554890219561,0.716864655620144,"No"
2022-09-19,18.4,"15","22.2",10.7,"63","15.8",1012.9,"2022","September","Moderate",0.722554890219561,0.716864655620144,"Yes"
2015-05-07,18.3,"11.7","26.1",0,"205","16.9",1020.6,"2015","May","Moderate",0.720558882235529,0.706404389962019,"No"
2017-05-16,18.3,"12.8","27.2",0,"292","19.8",1010.9,"2017","May","Moderate",0.720558882235529,0.706404389962019,"No"
2018-06-08,18.3,"12.8","27.2",0,"216","10.8",1019.2,"2018","June","Moderate",0.720558882235529,0.706404389962019,"No"
2019-09-27,18.3,"14.4","23.3",0,"256","14.4",1017.4,"2019","September","Moderate",0.720558882235529,0.706404389962019,"No"
2020-10-01,18.3,"14.4","24.4",0,"207","18.4",1011.6,"2020","October","Moderate",0.720558882235529,0.706404389962019,"No"
2021-07-02,18.3,"15","20.6",42.4,"39","22.7",1009.6,"2021","July","Moderate",0.720558882235529,0.706404389962019,"Yes"
2021-09-20,18.3,"13.9","22.2",0,"68","10.1",1027.9,"2021","September","Moderate",0.720558882235529,0.706404389962019,"No"
2021-09-21,18.3,"13.9","22.8",0,"82","10.1",1028.8,"2021","September","Moderate",0.720558882235529,0.706404389962019,"No"
2021-10-08,18.3,"15","21.7",0,"38","16.9",1022.1,"2021","October","Moderate",0.720558882235529,0.706404389962019,"No"
2021-10-22,18.3,"12.8","22.2",0,"245","18",1009.6,"2021","October","Moderate",0.720558882235529,0.706404389962019,"No"
2022-09-02,18.3,"13.3","20.6",0,"70","14.8",1024.3,"2022","September","Moderate",0.720558882235529,0.706404389962019,"No"
2022-11-05,18.3,"13.9","25",0,"207","18.4",1024,"2022","November","Moderate",0.720558882235529,0.706404389962019,"No"
2013-06-05,18.2,"13.9","22.2",0,"Unknown","14",1020.6,"2013","June","Moderate",0.718562874251497,0.695944124303893,"No"
2013-06-18,18.2,"15","21.7",16,"Unknown","11.2",1013.3,"2013","June","Moderate",0.718562874251497,0.695944124303893,"Yes"
2015-06-20,18.2,"14.4","23.9",1,"65","14.8",1019,"2015","June","Moderate",0.718562874251497,0.695944124303893,"Yes"
2015-09-14,18.2,"13.9","22.2",0,"267","24.5",1011.6,"2015","September","Moderate",0.718562874251497,0.695944124303893,"No"
2016-05-29,18.2,"11.7","25",0,"32","13.7",1021.7,"2016","May","Moderate",0.718562874251497,0.695944124303893,"No"
2017-09-17,18.2,"16.1","22.8",0,"Unknown","7.2",1021,"2017","September","Moderate",0.718562874251497,0.695944124303893,"No"
2017-10-11,18.2,"13.9","20",0.3,"23","16.6",1021.5,"2017","October","Moderate",0.718562874251497,0.695944124303893,"Yes"
2019-10-31,18.2,"15","22.2",1.8,"189","29.2",1012.4,"2019","October","Moderate",0.718562874251497,0.695944124303893,"Yes"
2020-06-03,18.2,"12.8","26.7",0.3,"220","11.9",1002.9,"2020","June","Moderate",0.718562874251497,0.695944124303893,"Yes"
2020-09-02,18.2,"16.7","21.7",5.1,"126","11.9",1015.2,"2020","September","Moderate",0.718562874251497,0.695944124303893,"Yes"
2020-09-23,18.2,"12.8","26.7",0,"288","18.7",1007.3,"2020","September","Moderate",0.718562874251497,0.695944124303893,"No"
2021-05-14,18.2,"13.3","25",0,"255","15.8",1020.6,"2021","May","Moderate",0.718562874251497,0.695944124303893,"No"
2022-09-08,18.2,"15","21.7",0,"34","14.8",1014.2,"2022","September","Moderate",0.718562874251497,0.695944124303893,"No"
2022-09-22,18.2,"12.8","21.1",19,"236","19.8",1002,"2022","September","Moderate",0.718562874251497,0.695944124303893,"Yes"
2013-06-27,18.1,"16.1","18.9",0.8,"65","11.5",1010.2,"2013","June","Moderate",0.716566866267465,0.685483858645768,"Yes"
2013-07-26,18.1,"16.7","22.2",25.4,"Unknown","18",1015,"2013","July","Moderate",0.716566866267465,0.685483858645768,"Yes"
2014-08-03,18.1,"16.7","21.1",0,"Unknown","8.3",1019.5,"2014","August","Moderate",0.716566866267465,0.685483858645768,"No"
2014-09-09,18.1,"16.1","20.6",0,"64","15.5",1026.2,"2014","September","Moderate",0.716566866267465,0.685483858645768,"No"
2015-06-18,18.1,"13.9","24.4",0,"190","16.6",1017.6,"2015","June","Moderate",0.716566866267465,0.685483858645768,"No"
2015-09-24,18.1,"14.4","23.3",0,"24","13.7",1026,"2015","September","Moderate",0.716566866267465,0.685483858645768,"No"
2016-07-11,18.1,"15","22.2",0,"180","11.2",1014.75,"2016","July","Moderate",0.716566866267465,0.685483858645768,"No"
2017-08-27,18.1,"14.4","21.7",0,"34","12.2",1025.2,"2017","August","Moderate",0.716566866267465,0.685483858645768,"No"
2017-08-28,18.1,"13.9","22.2",0,"53","10.8",1026.5,"2017","August","Moderate",0.716566866267465,0.685483858645768,"No"
2017-08-30,18.1,"15","22.2",1.8,"62","14.8",1013.9,"2017","August","Moderate",0.716566866267465,0.685483858645768,"Yes"
2017-10-15,18.1,"15","23.9",0,"205","21.6",1014,"2017","October","Moderate",0.716566866267465,0.685483858645768,"No"
2018-05-30,18.1,"15.6","20.6",0,"61","13.7",1020.7,"2018","May","Moderate",0.716566866267465,0.685483858645768,"No"
2018-10-04,18.1,"15","22.8",0,"201","17.6",1015.4,"2018","October","Moderate",0.716566866267465,0.685483858645768,"No"
2019-09-07,18.1,"13.3","23.9",0.8,"329","23",1006.5,"2019","September","Moderate",0.716566866267465,0.685483858645768,"Yes"
2020-07-04,18.1,"16.1","21.1",0,"52","13",1013.3,"2020","July","Moderate",0.716566866267465,0.685483858645768,"No"
2020-07-16,18.1,"15.6","20.6",0,"84","14.4",1027,"2020","July","Moderate",0.716566866267465,0.685483858645768,"No"
2021-07-05,18.1,"13.9","25.6",0,"65","12.2",1018.1,"2021","July","Moderate",0.716566866267465,0.685483858645768,"No"
2021-10-12,18.1,"13.9","23.9",0,"354","6.8",1019.3,"2021","October","Moderate",0.716566866267465,0.685483858645768,"No"
2021-10-15,18.1,"15.6","20.6",0,"128","13",1013,"2021","October","Moderate",0.716566866267465,0.685483858645768,"No"
2017-09-23,18,"15.6","24.4",0.8,"Unknown","14.4",1016.3,"2017","September","Moderate",0.714570858283433,0.675023592987643,"Yes"
2019-08-26,18,"13.9","22.2",0,"47","15.1",1023.5,"2019","August","Moderate",0.714570858283433,0.675023592987643,"No"
2020-05-03,18,"11.7","25.6",0,"224","16.2",1006,"2020","May","Moderate",0.714570858283433,0.675023592987643,"No"
2021-10-11,18,"15.6","20.6",0,"52","13",1020.6,"2021","October","Moderate",0.714570858283433,0.675023592987643,"No"
2013-05-20,17.9,"13.3","27.8",1,"Unknown","10.4",1016.8,"2013","May","Moderate",0.712574850299401,0.664563327329517,"Yes"
2013-08-29,17.9,"16.7","19.4",0,"51","15.5",1012.1,"2013","August","Moderate",0.712574850299401,0.664563327329517,"No"
2015-09-13,17.9,"17.2","18.9",9.7,"Unknown","15.5",1010.95,"2015","September","Moderate",0.712574850299401,0.664563327329517,"Yes"
2017-06-15,17.9,"13.9","23.9",0,"176","18.7",1018.4,"2017","June","Moderate",0.712574850299401,0.664563327329517,"No"
2017-11-03,17.9,"10.6","23.9",0.3,"231","23.8",1016.9,"2017","November","Moderate",0.712574850299401,0.664563327329517,"Yes"
2019-06-19,17.9,"15.6","21.7",0,"101","12.2",1011.1,"2019","June","Moderate",0.712574850299401,0.664563327329517,"No"
2020-06-30,17.9,"17.2","20",4.6,"46","11.2",1012.5,"2020","June","Moderate",0.712574850299401,0.664563327329517,"Yes"
2020-08-27,17.9,"15.6","18.9",4.6,"286","9.7",1008,"2020","August","Moderate",0.712574850299401,0.664563327329517,"Yes"
2013-05-11,17.8,"15","22.2",0.5,"201","19.4",1009.1,"2013","May","Moderate",0.710578842315369,0.654103061671392,"Yes"
2013-10-18,17.8,"13.3","21.1",0.5,"255","19.8",1007.2,"2013","October","Moderate",0.710578842315369,0.654103061671392,"Yes"
2014-06-14,17.8,"14.4","25",0.3,"Unknown","12.2",1010.2,"2014","June","Moderate",0.710578842315369,0.654103061671392,"Yes"
2016-05-21,17.8,"11.7","24.4",0,"204","13.7",1018.7,"2016","May","Moderate",0.710578842315369,0.654103061671392,"No"
2016-06-05,17.8,"15.6","20",23.1,"145","13.7",1008.6,"2016","June","Moderate",0.710578842315369,0.654103061671392,"Yes"
2017-09-19,17.8,"17.2","18.9",1,"24","22",1018.5,"2017","September","Moderate",0.710578842315369,0.654103061671392,"Yes"
2017-10-21,17.8,"10.6","25.6",0,"236","10.8",1024.3,"2017","October","Moderate",0.710578842315369,0.654103061671392,"No"
2019-09-06,17.8,"15","20",0,"42","19.4",1015.4,"2019","September","Moderate",0.710578842315369,0.654103061671392,"No"
2019-09-17,17.8,"15","21.1",0,"17","17.3",1019.8,"2019","September","Moderate",0.710578842315369,0.654103061671392,"No"
2019-09-20,17.8,"11.1","26.1",0,"252","10.1",1021.1,"2019","September","Moderate",0.710578842315369,0.654103061671392,"No"
2020-06-17,17.8,"13.3","22.8",0,"93","12.6",1025.2,"2020","June","Moderate",0.710578842315369,0.654103061671392,"No"
2020-07-17,17.8,"15","23.3",2.8,"190","15.1",1021,"2020","July","Moderate",0.710578842315369,0.654103061671392,"Yes"
2020-11-11,17.8,"13.3","22.8",0.3,"208","23",1015.8,"2020","November","Moderate",0.710578842315369,0.654103061671392,"Yes"
2021-05-17,17.8,"12.2","23.9",0,"129","11.2",1024.1,"2021","May","Moderate",0.710578842315369,0.654103061671392,"No"
2021-06-12,17.8,"15.6","21.7",15,"145","9",1011.6,"2021","June","Moderate",0.710578842315369,0.654103061671392,"Yes"
2021-06-25,17.8,"16.1","21.1",2.3,"80","12.6",1026.5,"2021","June","Moderate",0.710578842315369,0.654103061671392,"Yes"
2022-09-06,17.8,"16.7","18.3",13.5,"49","16.6",1019.7,"2022","September","Moderate",0.710578842315369,0.654103061671392,"Yes"
2022-10-14,17.8,"13.9","20.6",30.2,"262","15.8",1011.1,"2022","October","Moderate",0.710578842315369,0.654103061671392,"Yes"
2014-05-27,17.7,"10","23.3",12.2,"Unknown","18.4",1011.9,"2014","May","Moderate",0.708582834331337,0.643642796013266,"Yes"
2014-09-10,17.7,"15.6","21.1",0,"Unknown","12.6",1020.2,"2014","September","Moderate",0.708582834331337,0.643642796013266,"No"
2015-05-13,17.7,"11.7","20.6",0,"304","23",1014.1,"2015","May","Moderate",0.708582834331337,0.643642796013266,"No"
2017-04-11,17.7,"11.1","28.9",0,"198","18",1017.9,"2017","April","Moderate",0.708582834331337,0.643642796013266,"No"
2018-09-10,17.7,"16.7","20",19.3,"83","28.8",1026.5,"2018","September","Moderate",0.708582834331337,0.643642796013266,"Yes"
2019-05-11,17.7,"12.2","21.1",0,"315","17.6",1014,"2019","May","Moderate",0.708582834331337,0.643642796013266,"No"
2019-06-03,17.7,"13.9","23.3",1,"278","24.8",1008.5,"2019","June","Moderate",0.708582834331337,0.643642796013266,"Yes"
2021-05-25,17.7,"11.7","26.1",0,"213","25.6",1021.6,"2021","May","Moderate",0.708582834331337,0.643642796013266,"No"
2021-10-07,17.7,"13.3","23.3",0,"109","6.5",1024.5,"2021","October","Moderate",0.708582834331337,0.643642796013266,"No"
2013-06-06,17.6,"13.9","20.6",0.5,"164","14.8",1021.1,"2013","June","Moderate",0.706586826347306,0.633182530355141,"Yes"
2013-10-04,17.6,"15","19.4",0.8,"Unknown","4.7",1017.9,"2013","October","Moderate",0.706586826347306,0.633182530355141,"Yes"
2014-04-14,17.6,"13.9","23.9",0,"212","34.9",1014.3,"2014","April","Moderate",0.706586826347306,0.633182530355141,"No"
2014-05-15,17.6,"13.9","25",0,"155","14",1024.6,"2014","May","Moderate",0.706586826347306,0.633182530355141,"No"
2017-06-16,17.6,"13.9","21.7",54.1,"136","16.6",1017.9,"2017","June","Moderate",0.706586826347306,0.633182530355141,"Yes"
2021-10-03,17.6,"15","20",3.3,"45","11.5",1015.6,"2021","October","Moderate",0.706586826347306,0.633182530355141,"Yes"
2013-09-20,17.5,"12.8","21.7",0,"Unknown","8.6",1017.5,"2013","September","Moderate",0.704590818363274,0.622722264697016,"No"
2014-10-17,17.5,"13.9","21.7",0,"213","18.4",1004,"2014","October","Moderate",0.704590818363274,0.622722264697016,"No"
2017-06-09,17.5,"12.8","26.1",0,"Unknown","16.2",1005.5,"2017","June","Moderate",0.704590818363274,0.622722264697016,"No"
2020-05-04,17.5,"8.9","21.1",0,"287","19.1",1002.5,"2020","May","Moderate",0.704590818363274,0.622722264697016,"No"
2013-09-14,17.4,"13.9","20",0,"Unknown","15.8",1012.1,"2013","September","Moderate",0.702594810379242,0.61226199903889,"No"
2014-09-18,17.4,"12.8","23.9",0,"Unknown","11.5",1015.1,"2014","September","Moderate",0.702594810379242,0.61226199903889,"No"
2021-10-02,17.4,"11.1","24.4",0,"243","15.5",1018.1,"2021","October","Moderate",0.702594810379242,0.61226199903889,"No"
2013-05-12,17.3,"10.6","22.8",1,"Unknown","17.3",1004,"2013","May","Moderate",0.70059880239521,0.601801733380765,"Yes"
